시간대그룹,기상조건,기상조건_평균출발건수,기상조건_평균도착건수,기상조건_평균총이용건수,기상조건_평균순유출량,표본수,시간대_평균출발건수,시간대_평균도착건수,시간대_평균총이용건수,시간대_평균순유출량,대여수요_날씨보정계수,반납수요_날씨보정계수,총이용_날씨보정계수
심야,적정_비없음_보통_보통_눈없음,1.891714520098441,1.789991796554553,3.681706316652994,0.1017227235438884,1219,1.527872031022782,1.607367910809501,3.135239941832283,-0.07949587978671838,1.238136756016207,1.113616729883004,1.174298103162512
심야,적정_비없음_보통_약풍_눈없음,1.829694323144105,1.856622998544396,3.686317321688501,-0.02692867540029112,1374,1.527872031022782,1.607367910809501,3.135239941832283,-0.07949587978671838,1.197544222286259,1.155070339564864,1.175768805603491
심야,적정_약한비_높음_강풍_눈없음,1.141176470588235,1.282352941176471,2.423529411764706,-0.1411764705882353,85,1.527872031022782,1.607367910809501,3.135239941832283,-0.07949587978671838,0.7469057927739623,0.7977967785425389,0.772996471315799
심야,적정_약한비_높음_보통_눈없음,1.134328358208955,1.373134328358209,2.507462686567164,-0.2388059701492537,268,1.527872031022782,1.607367910809501,3.135239941832283,-0.07949587978671838,0.7424236684597317,0.8542750661649533,0.7997673967823222
심야,적정_약한비_높음_약풍_눈없음,1.819634703196347,1.97945205479452,3.799086757990867,-0.1598173515981735,438,1.527872031022782,1.607367910809501,3.135239941832283,-0.07949587978671838,1.190960149966391,1.231486607069088,1.211737164770433
야간,고온_강한비_높음_강풍_눈없음,1.584415584415584,1.551948051948052,3.136363636363636,0.03246753246753246,154,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3560698583349741,0.3893658845777524,0.3718023461636097
야간,고온_강한비_높음_보통_눈없음,2.8,2.88,5.68,-0.08,75,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.6292513234182001,0.7225588164348316,0.6733394373420967
야간,고온_강한비_높음_약풍_눈없음,1.5,1.254098360655738,2.754098360655738,0.2459016393442623,122,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3370989232597501,0.3146388288778723,0.3264864508008319
야간,고온_비없음_낮음_강풍_눈없음,6.830065359477124,7.003267973856209,13.83333333333333,-0.173202614379085,306,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.534938452315638,1.757039242488022,1.639881845639496
야간,고온_비없음_낮음_약풍_눈없음,4.23,4.36,8.59,-0.13,100,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.9506189635924953,1.093873763769398,1.018307353304333
야간,고온_비없음_높음_강풍_눈없음,6.012376237623762,5.952970297029703,11.96534653465346,0.0594059405940594,404,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.351177037290318,1.493531656976906,1.418440088599784
야간,고온_비없음_높음_보통_눈없음,5.483752299202943,5.229307173513182,10.71305947271613,0.2544451256897609,1631,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.232377996989661,1.311972917384673,1.269986872811812
야간,고온_비없음_높음_약풍_눈없음,5.827653359298929,5.576436222005842,11.40408958130477,0.2512171372930866,3081,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.30966378170049,1.399063596005856,1.351905503886377
