대여소_ID,대여소명,시간대,시간대그룹,평일주말,월,계절,기본예상대여수요,기본예상반납수요,평균총이용건수,평균순유출량,표본수
ST-1969,국회3문,0,심야,주말,2,겨울,2.0,2.0,4.0,0.0,1
ST-1969,국회3문,0,심야,주말,3,봄,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,0,심야,주말,6,여름,0.75,1.75,2.5,-1.0,4
ST-1969,국회3문,0,심야,주말,8,여름,0.3333333333333333,2.333333333333333,2.666666666666667,-2.0,3
ST-1969,국회3문,0,심야,주말,9,가을,1.5,3.0,4.5,-1.5,2
ST-1969,국회3문,0,심야,주말,11,가을,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,0,심야,주말,12,겨울,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,0,심야,평일,1,겨울,3.0,0.5,3.5,2.5,2
ST-1969,국회3문,0,심야,평일,2,겨울,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,0,심야,평일,4,봄,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,0,심야,평일,5,봄,1.333333333333333,0.6666666666666666,2.0,0.6666666666666666,9
ST-1969,국회3문,0,심야,평일,6,여름,2.0,0.6666666666666666,2.666666666666667,1.333333333333333,3
ST-1969,국회3문,0,심야,평일,7,여름,0.5,1.5,2.0,-1.0,2
ST-1969,국회3문,0,심야,평일,8,여름,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,0,심야,평일,9,가을,1.333333333333333,0.3333333333333333,1.666666666666667,1.0,3
ST-1969,국회3문,0,심야,평일,10,가을,2.0,0.0,2.0,2.0,2
ST-1969,국회3문,0,심야,평일,11,가을,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,0,심야,평일,12,겨울,0.0,4.0,4.0,-4.0,1
ST-1969,국회3문,1,심야,주말,3,봄,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,1,심야,주말,6,여름,0.5,0.5,1.0,0.0,2
ST-1969,국회3문,1,심야,주말,7,여름,1.333333333333333,1.0,2.333333333333333,0.3333333333333333,3
ST-1969,국회3문,1,심야,주말,8,여름,1.0,0.3333333333333333,1.333333333333333,0.6666666666666666,3
ST-1969,국회3문,1,심야,주말,9,가을,2.0,1.0,3.0,1.0,1
ST-1969,국회3문,1,심야,주말,11,가을,0.5,0.5,1.0,0.0,2
ST-1969,국회3문,1,심야,평일,1,겨울,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,1,심야,평일,4,봄,0.6666666666666666,1.0,1.666666666666667,-0.3333333333333333,3
ST-1969,국회3문,1,심야,평일,5,봄,0.3333333333333333,1.0,1.333333333333333,-0.6666666666666666,3
ST-1969,국회3문,1,심야,평일,6,여름,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,1,심야,평일,7,여름,1.0,0.5,1.5,0.5,2
ST-1969,국회3문,1,심야,평일,8,여름,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,1,심야,평일,9,가을,1.5,1.0,2.5,0.5,2
ST-1969,국회3문,1,심야,평일,10,가을,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,2,심야,주말,3,봄,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,2,심야,주말,8,여름,1.0,0.5,1.5,0.5,2
ST-1969,국회3문,2,심야,주말,9,가을,1.0,0.3333333333333333,1.333333333333333,0.6666666666666666,3
ST-1969,국회3문,2,심야,주말,11,가을,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,2,심야,평일,1,겨울,6.0,0.0,6.0,6.0,1
ST-1969,국회3문,2,심야,평일,4,봄,0.25,1.25,1.5,-1.0,4
ST-1969,국회3문,2,심야,평일,5,봄,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,2,심야,평일,7,여름,1.0,1.0,2.0,0.0,2
ST-1969,국회3문,2,심야,평일,9,가을,1.0,2.0,3.0,-1.0,1
ST-1969,국회3문,2,심야,평일,10,가을,1.333333333333333,0.3333333333333333,1.666666666666667,1.0,3
ST-1969,국회3문,2,심야,평일,12,겨울,2.0,2.0,4.0,0.0,1
ST-1969,국회3문,3,심야,주말,3,봄,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,3,심야,주말,8,여름,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,3,심야,평일,3,봄,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,3,심야,평일,4,봄,1.0,1.333333333333333,2.333333333333333,-0.3333333333333333,3
ST-1969,국회3문,3,심야,평일,5,봄,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,3,심야,평일,7,여름,2.0,1.0,3.0,1.0,2
ST-1969,국회3문,3,심야,평일,9,가을,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,3,심야,평일,10,가을,2.0,1.0,3.0,1.0,1
ST-1969,국회3문,4,심야,주말,8,여름,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,4,심야,평일,5,봄,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,4,심야,평일,9,가을,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,4,심야,평일,10,가을,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,4,심야,평일,12,겨울,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,5,심야,주말,7,여름,1.0,1.0,2.0,0.0,1
ST-1969,국회3문,5,심야,주말,8,여름,0.0,4.0,4.0,-4.0,1
ST-1969,국회3문,5,심야,주말,11,가을,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,5,심야,평일,1,겨울,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,5,심야,평일,7,여름,2.0,2.0,4.0,0.0,1
ST-1969,국회3문,5,심야,평일,9,가을,0.5,1.0,1.5,-0.5,2
ST-1969,국회3문,5,심야,평일,10,가을,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,5,심야,평일,11,가을,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,5,심야,평일,12,겨울,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,6,출근시간,주말,7,여름,1.0,1.0,2.0,0.0,1
ST-1969,국회3문,6,출근시간,주말,8,여름,1.333333333333333,1.333333333333333,2.666666666666667,0.0,3
ST-1969,국회3문,6,출근시간,주말,9,가을,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,6,출근시간,평일,1,겨울,1.6,0.2,1.8,1.4,5
ST-1969,국회3문,6,출근시간,평일,2,겨울,1.166666666666667,0.0,1.166666666666667,1.166666666666667,6
ST-1969,국회3문,6,출근시간,평일,3,봄,1.0,0.3333333333333333,1.333333333333333,0.6666666666666666,3
ST-1969,국회3문,6,출근시간,평일,4,봄,0.1428571428571428,1.714285714285714,1.857142857142857,-1.571428571428571,7
ST-1969,국회3문,6,출근시간,평일,5,봄,0.0,1.181818181818182,1.181818181818182,-1.181818181818182,11
ST-1969,국회3문,6,출근시간,평일,6,여름,0.0,1.0,1.0,-1.0,4
ST-1969,국회3문,6,출근시간,평일,7,여름,0.5,1.0,1.5,-0.5,4
ST-1969,국회3문,6,출근시간,평일,8,여름,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,6,출근시간,평일,9,가을,0.5,1.5,2.0,-1.0,4
ST-1969,국회3문,6,출근시간,평일,10,가을,1.0,1.0,2.0,0.0,1
ST-1969,국회3문,6,출근시간,평일,11,가을,0.0,1.166666666666667,1.166666666666667,-1.166666666666667,6
ST-1969,국회3문,6,출근시간,평일,12,겨울,0.0625,1.25,1.3125,-1.1875,16
ST-1969,국회3문,7,출근시간,주말,4,봄,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,7,출근시간,주말,6,여름,1.0,1.0,2.0,0.0,2
ST-1969,국회3문,7,출근시간,주말,8,여름,0.5,1.0,1.5,-0.5,2
ST-1969,국회3문,7,출근시간,주말,9,가을,0.5,1.0,1.5,-0.5,2
ST-1969,국회3문,7,출근시간,주말,10,가을,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,7,출근시간,주말,11,가을,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,7,출근시간,평일,1,겨울,1.2,0.6,1.8,0.6,5
ST-1969,국회3문,7,출근시간,평일,2,겨울,1.0,0.6666666666666666,1.666666666666667,0.3333333333333333,9
ST-1969,국회3문,7,출근시간,평일,3,봄,0.6,1.0,1.6,-0.4,5
ST-1969,국회3문,7,출근시간,평일,4,봄,1.090909090909091,2.363636363636364,3.454545454545455,-1.272727272727273,11
ST-1969,국회3문,7,출근시간,평일,5,봄,0.9090909090909091,2.090909090909091,3.0,-1.181818181818182,11
ST-1969,국회3문,7,출근시간,평일,6,여름,0.4545454545454545,2.272727272727273,2.727272727272727,-1.818181818181818,11
ST-1969,국회3문,7,출근시간,평일,7,여름,1.0,2.9,3.9,-1.9,10
ST-1969,국회3문,7,출근시간,평일,8,여름,1.2,2.0,3.2,-0.8,5
ST-1969,국회3문,7,출근시간,평일,9,가을,1.111111111111111,0.6666666666666666,1.777777777777778,0.4444444444444444,9
ST-1969,국회3문,7,출근시간,평일,10,가을,1.571428571428571,0.4285714285714285,2.0,1.142857142857143,7
ST-1969,국회3문,7,출근시간,평일,11,가을,0.2,1.2,1.4,-1.0,5
ST-1969,국회3문,7,출근시간,평일,12,겨울,0.5333333333333333,1.466666666666667,2.0,-0.9333333333333333,15
ST-1969,국회3문,8,출근시간,주말,5,봄,2.0,2.0,4.0,0.0,1
ST-1969,국회3문,8,출근시간,주말,6,여름,1.5,0.0,1.5,1.5,2
ST-1969,국회3문,8,출근시간,주말,7,여름,1.5,1.0,2.5,0.5,2
ST-1969,국회3문,8,출근시간,주말,8,여름,0.6666666666666666,1.666666666666667,2.333333333333333,-1.0,3
ST-1969,국회3문,8,출근시간,주말,9,가을,0.0,1.5,1.5,-1.5,2
ST-1969,국회3문,8,출근시간,주말,10,가을,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,8,출근시간,주말,11,가을,1.0,1.5,2.5,-0.5,2
ST-1969,국회3문,8,출근시간,주말,12,겨울,2.0,1.0,3.0,1.0,2
ST-1969,국회3문,8,출근시간,평일,1,겨울,1.076923076923077,2.153846153846154,3.230769230769231,-1.076923076923077,13
ST-1969,국회3문,8,출근시간,평일,2,겨울,1.0,1.733333333333333,2.733333333333333,-0.7333333333333333,15
ST-1969,국회3문,8,출근시간,평일,3,봄,2.235294117647059,2.647058823529412,4.882352941176471,-0.4117647058823529,17
ST-1969,국회3문,8,출근시간,평일,4,봄,4.071428571428571,4.142857142857143,8.214285714285714,-0.07142857142857142,14
ST-1969,국회3문,8,출근시간,평일,5,봄,4.842105263157895,3.736842105263158,8.578947368421053,1.105263157894737,19
ST-1969,국회3문,8,출근시간,평일,6,여름,4.611111111111111,7.277777777777778,11.88888888888889,-2.666666666666667,18
ST-1969,국회3문,8,출근시간,평일,7,여름,5.3,4.65,9.95,0.65,20
ST-1969,국회3문,8,출근시간,평일,8,여름,4.052631578947368,4.315789473684211,8.368421052631579,-0.2631578947368421,19
ST-1969,국회3문,8,출근시간,평일,9,가을,3.066666666666667,1.8,4.866666666666666,1.266666666666667,15
ST-1969,국회3문,8,출근시간,평일,10,가을,3.0,0.9333333333333333,3.933333333333333,2.066666666666667,15
ST-1969,국회3문,8,출근시간,평일,11,가을,3.058823529411764,1.705882352941176,4.764705882352941,1.352941176470588,17
ST-1969,국회3문,8,출근시간,평일,12,겨울,4.0,2.714285714285714,6.714285714285714,1.285714285714286,21
ST-1969,국회3문,9,출근시간,주말,4,봄,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,9,출근시간,주말,5,봄,3.0,1.0,4.0,2.0,2
ST-1969,국회3문,9,출근시간,주말,6,여름,1.333333333333333,0.0,1.333333333333333,1.333333333333333,3
ST-1969,국회3문,9,출근시간,주말,7,여름,1.0,0.6666666666666666,1.666666666666667,0.3333333333333333,3
ST-1969,국회3문,9,출근시간,주말,8,여름,1.0,0.6666666666666666,1.666666666666667,0.3333333333333333,3
ST-1969,국회3문,9,출근시간,주말,9,가을,2.5,1.0,3.5,1.5,2
ST-1969,국회3문,9,출근시간,주말,10,가을,1.333333333333333,2.0,3.333333333333333,-0.6666666666666666,3
ST-1969,국회3문,9,출근시간,주말,11,가을,0.5,1.25,1.75,-0.75,4
ST-1969,국회3문,9,출근시간,주말,12,겨울,4.0,2.0,6.0,2.0,1
ST-1969,국회3문,9,출근시간,평일,1,겨울,1.5,0.75,2.25,0.75,4
ST-1969,국회3문,9,출근시간,평일,2,겨울,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,9,출근시간,평일,3,봄,1.0,0.5,1.5,0.5,4
ST-1969,국회3문,9,출근시간,평일,4,봄,2.4,1.6,4.0,0.8,5
ST-1969,국회3문,9,출근시간,평일,5,봄,1.0,1.181818181818182,2.181818181818182,-0.1818181818181818,11
ST-1969,국회3문,9,출근시간,평일,6,여름,1.857142857142857,1.642857142857143,3.5,0.2142857142857143,14
ST-1969,국회3문,9,출근시간,평일,7,여름,1.363636363636364,0.9090909090909091,2.272727272727273,0.4545454545454545,11
ST-1969,국회3문,9,출근시간,평일,8,여름,1.1,0.7,1.8,0.4,10
ST-1969,국회3문,9,출근시간,평일,9,가을,1.5,0.75,2.25,0.75,8
ST-1969,국회3문,9,출근시간,평일,10,가을,0.75,0.875,1.625,-0.125,8
ST-1969,국회3문,9,출근시간,평일,11,가을,0.6363636363636364,1.818181818181818,2.454545454545455,-1.181818181818182,11
ST-1969,국회3문,9,출근시간,평일,12,겨울,1.181818181818182,1.181818181818182,2.363636363636364,0.0,11
ST-1969,국회3문,10,낮시간,주말,2,겨울,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,10,낮시간,주말,3,봄,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,10,낮시간,주말,4,봄,3.0,0.0,3.0,3.0,1
ST-1969,국회3문,10,낮시간,주말,5,봄,2.0,1.0,3.0,1.0,1
ST-1969,국회3문,10,낮시간,주말,6,여름,1.5,1.5,3.0,0.0,2
ST-1969,국회3문,10,낮시간,주말,7,여름,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,10,낮시간,주말,8,여름,0.6666666666666666,1.0,1.666666666666667,-0.3333333333333333,3
ST-1969,국회3문,10,낮시간,주말,9,가을,3.666666666666667,0.6666666666666666,4.333333333333333,3.0,3
ST-1969,국회3문,10,낮시간,주말,10,가을,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,10,낮시간,주말,11,가을,0.75,0.5,1.25,0.25,4
ST-1969,국회3문,10,낮시간,주말,12,겨울,0.0,1.75,1.75,-1.75,4
ST-1969,국회3문,10,낮시간,평일,1,겨울,1.333333333333333,0.3333333333333333,1.666666666666667,1.0,3
ST-1969,국회3문,10,낮시간,평일,2,겨울,1.666666666666667,0.3333333333333333,2.0,1.333333333333333,3
ST-1969,국회3문,10,낮시간,평일,3,봄,1.0,0.5,1.5,0.5,2
ST-1969,국회3문,10,낮시간,평일,4,봄,0.7142857142857143,1.857142857142857,2.571428571428572,-1.142857142857143,7
ST-1969,국회3문,10,낮시간,평일,5,봄,0.5555555555555556,1.222222222222222,1.777777777777778,-0.6666666666666666,9
ST-1969,국회3문,10,낮시간,평일,6,여름,1.4,1.733333333333333,3.133333333333333,-0.3333333333333333,15
ST-1969,국회3문,10,낮시간,평일,7,여름,1.1,1.4,2.5,-0.3,10
ST-1969,국회3문,10,낮시간,평일,8,여름,0.5,1.25,1.75,-0.75,4
ST-1969,국회3문,10,낮시간,평일,9,가을,0.7,1.5,2.2,-0.8,10
ST-1969,국회3문,10,낮시간,평일,10,가을,1.0,0.25,1.25,0.75,4
ST-1969,국회3문,10,낮시간,평일,11,가을,0.625,1.25,1.875,-0.625,8
ST-1969,국회3문,10,낮시간,평일,12,겨울,0.0,1.5,1.5,-1.5,2
ST-1969,국회3문,11,낮시간,주말,3,봄,1.0,0.0,1.0,1.0,2
ST-1969,국회3문,11,낮시간,주말,4,봄,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,11,낮시간,주말,5,봄,2.0,1.0,3.0,1.0,1
ST-1969,국회3문,11,낮시간,주말,6,여름,0.5,1.0,1.5,-0.5,2
ST-1969,국회3문,11,낮시간,주말,8,여름,1.0,1.333333333333333,2.333333333333333,-0.3333333333333333,3
ST-1969,국회3문,11,낮시간,주말,9,가을,3.666666666666667,1.666666666666667,5.333333333333333,2.0,3
ST-1969,국회3문,11,낮시간,주말,10,가을,2.333333333333333,1.0,3.333333333333333,1.333333333333333,3
ST-1969,국회3문,11,낮시간,주말,11,가을,0.5,0.5,1.0,0.0,4
ST-1969,국회3문,11,낮시간,주말,12,겨울,0.0,1.0,1.0,-1.0,1
ST-1969,국회3문,11,낮시간,평일,1,겨울,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,11,낮시간,평일,2,겨울,0.5,1.5,2.0,-1.0,2
ST-1969,국회3문,11,낮시간,평일,3,봄,0.8571428571428571,1.428571428571429,2.285714285714286,-0.5714285714285714,7
ST-1969,국회3문,11,낮시간,평일,4,봄,2.0,1.625,3.625,0.375,8
ST-1969,국회3문,11,낮시간,평일,5,봄,0.7142857142857143,1.285714285714286,2.0,-0.5714285714285714,7
ST-1969,국회3문,11,낮시간,평일,6,여름,1.5,1.428571428571429,2.928571428571428,0.07142857142857142,14
ST-1969,국회3문,11,낮시간,평일,7,여름,0.8571428571428571,1.285714285714286,2.142857142857143,-0.4285714285714285,7
ST-1969,국회3문,11,낮시간,평일,8,여름,0.5714285714285714,0.8571428571428571,1.428571428571429,-0.2857142857142857,7
ST-1969,국회3문,11,낮시간,평일,9,가을,1.4,1.4,2.8,0.0,5
ST-1969,국회3문,11,낮시간,평일,10,가을,0.875,1.25,2.125,-0.375,8
ST-1969,국회3문,11,낮시간,평일,11,가을,1.714285714285714,0.8571428571428571,2.571428571428572,0.8571428571428571,7
ST-1969,국회3문,11,낮시간,평일,12,겨울,0.6,0.6,1.2,0.0,5
ST-1969,국회3문,12,낮시간,주말,1,겨울,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,12,낮시간,주말,2,겨울,1.666666666666667,1.333333333333333,3.0,0.3333333333333333,3
ST-1969,국회3문,12,낮시간,주말,3,봄,0.75,0.25,1.0,0.5,4
ST-1969,국회3문,12,낮시간,주말,4,봄,0.0,2.0,2.0,-2.0,2
ST-1969,국회3문,12,낮시간,주말,5,봄,0.75,1.5,2.25,-0.75,4
ST-1969,국회3문,12,낮시간,주말,6,여름,1.75,0.75,2.5,1.0,4
ST-1969,국회3문,12,낮시간,주말,7,여름,4.0,2.0,6.0,2.0,1
ST-1969,국회3문,12,낮시간,주말,8,여름,0.75,2.0,2.75,-1.25,4
ST-1969,국회3문,12,낮시간,주말,9,가을,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,12,낮시간,주말,10,가을,1.25,1.5,2.75,-0.25,4
ST-1969,국회3문,12,낮시간,주말,11,가을,2.0,1.666666666666667,3.666666666666667,0.3333333333333333,3
ST-1969,국회3문,12,낮시간,주말,12,겨울,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,12,낮시간,평일,1,겨울,1.5,0.5,2.0,1.0,2
ST-1969,국회3문,12,낮시간,평일,2,겨울,0.1428571428571428,1.571428571428571,1.714285714285714,-1.428571428571429,7
ST-1969,국회3문,12,낮시간,평일,3,봄,1.066666666666667,1.8,2.866666666666667,-0.7333333333333333,15
ST-1969,국회3문,12,낮시간,평일,4,봄,1.916666666666667,3.75,5.666666666666667,-1.833333333333333,12
ST-1969,국회3문,12,낮시간,평일,5,봄,1.285714285714286,3.571428571428572,4.857142857142857,-2.285714285714286,14
ST-1969,국회3문,12,낮시간,평일,6,여름,1.769230769230769,1.692307692307692,3.461538461538462,0.07692307692307693,13
ST-1969,국회3문,12,낮시간,평일,7,여름,1.222222222222222,1.0,2.222222222222222,0.2222222222222222,9
ST-1969,국회3문,12,낮시간,평일,8,여름,1.0,0.75,1.75,0.25,8
ST-1969,국회3문,12,낮시간,평일,9,가을,0.9285714285714286,1.5,2.428571428571428,-0.5714285714285714,14
ST-1969,국회3문,12,낮시간,평일,10,가을,1.125,1.5,2.625,-0.375,16
ST-1969,국회3문,12,낮시간,평일,11,가을,0.8666666666666667,1.266666666666667,2.133333333333333,-0.4,15
ST-1969,국회3문,12,낮시간,평일,12,겨울,1.0,0.7,1.7,0.3,10
ST-1969,국회3문,13,낮시간,주말,1,겨울,1.0,1.0,2.0,0.0,1
ST-1969,국회3문,13,낮시간,주말,2,겨울,0.6666666666666666,0.6666666666666666,1.333333333333333,0.0,3
ST-1969,국회3문,13,낮시간,주말,3,봄,1.25,0.75,2.0,0.5,4
ST-1969,국회3문,13,낮시간,주말,5,봄,1.5,1.0,2.5,0.5,2
ST-1969,국회3문,13,낮시간,주말,6,여름,1.0,0.6666666666666666,1.666666666666667,0.3333333333333333,3
ST-1969,국회3문,13,낮시간,주말,7,여름,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,13,낮시간,주말,8,여름,2.0,0.0,2.0,2.0,1
ST-1969,국회3문,13,낮시간,주말,9,가을,0.5,1.75,2.25,-1.25,4
ST-1969,국회3문,13,낮시간,주말,10,가을,0.3333333333333333,0.6666666666666666,1.0,-0.3333333333333333,3
ST-1969,국회3문,13,낮시간,주말,11,가을,1.0,0.3333333333333333,1.333333333333333,0.6666666666666666,3
ST-1969,국회3문,13,낮시간,평일,1,겨울,1.666666666666667,1.333333333333333,3.0,0.3333333333333333,3
ST-1969,국회3문,13,낮시간,평일,2,겨울,0.6666666666666666,1.0,1.666666666666667,-0.3333333333333333,3
ST-1969,국회3문,13,낮시간,평일,3,봄,0.8461538461538461,1.615384615384615,2.461538461538462,-0.7692307692307693,13
ST-1969,국회3문,13,낮시간,평일,4,봄,1.916666666666667,2.25,4.166666666666667,-0.3333333333333333,12
ST-1969,국회3문,13,낮시간,평일,5,봄,1.583333333333333,3.083333333333333,4.666666666666667,-1.5,12
ST-1969,국회3문,13,낮시간,평일,6,여름,1.5,1.583333333333333,3.083333333333333,-0.08333333333333333,12
ST-1969,국회3문,13,낮시간,평일,7,여름,1.285714285714286,1.285714285714286,2.571428571428572,0.0,7
ST-1969,국회3문,13,낮시간,평일,8,여름,0.5,1.5,2.0,-1.0,4
ST-1969,국회3문,13,낮시간,평일,9,가을,0.6666666666666666,1.833333333333333,2.5,-1.166666666666667,12
ST-1969,국회3문,13,낮시간,평일,10,가을,1.214285714285714,1.0,2.214285714285714,0.2142857142857143,14
ST-1969,국회3문,13,낮시간,평일,11,가을,1.142857142857143,1.428571428571429,2.571428571428572,-0.2857142857142857,14
ST-1969,국회3문,13,낮시간,평일,12,겨울,0.9,1.4,2.3,-0.5,10
ST-1969,국회3문,14,낮시간,주말,1,겨울,1.0,1.0,2.0,0.0,1
ST-1969,국회3문,14,낮시간,주말,2,겨울,4.0,2.0,6.0,2.0,1
ST-1969,국회3문,14,낮시간,주말,3,봄,3.5,3.5,7.0,0.0,2
ST-1969,국회3문,14,낮시간,주말,4,봄,2.666666666666667,4.0,6.666666666666667,-1.333333333333333,3
ST-1969,국회3문,14,낮시간,주말,5,봄,0.0,1.666666666666667,1.666666666666667,-1.666666666666667,3
ST-1969,국회3문,14,낮시간,주말,6,여름,0.8,1.6,2.4,-0.8,5
ST-1969,국회3문,14,낮시간,주말,7,여름,0.0,2.0,2.0,-2.0,1
ST-1969,국회3문,14,낮시간,주말,8,여름,1.5,1.5,3.0,0.0,2
ST-1969,국회3문,14,낮시간,주말,9,가을,4.0,3.0,7.0,1.0,1
ST-1969,국회3문,14,낮시간,주말,10,가을,0.75,2.0,2.75,-1.25,4
ST-1969,국회3문,14,낮시간,주말,11,가을,1.75,1.5,3.25,0.25,4
ST-1969,국회3문,14,낮시간,주말,12,겨울,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,14,낮시간,평일,1,겨울,0.0,1.5,1.5,-1.5,2
ST-1969,국회3문,14,낮시간,평일,2,겨울,0.5,1.0,1.5,-0.5,2
ST-1969,국회3문,14,낮시간,평일,3,봄,1.0,1.5,2.5,-0.5,8
ST-1969,국회3문,14,낮시간,평일,4,봄,1.111111111111111,1.555555555555556,2.666666666666667,-0.4444444444444444,9
ST-1969,국회3문,14,낮시간,평일,5,봄,1.222222222222222,1.444444444444444,2.666666666666667,-0.2222222222222222,9
ST-1969,국회3문,14,낮시간,평일,6,여름,1.8,1.2,3.0,0.6,10
ST-1969,국회3문,14,낮시간,평일,7,여름,0.6666666666666666,0.6666666666666666,1.333333333333333,0.0,6
ST-1969,국회3문,14,낮시간,평일,8,여름,0.5,2.166666666666667,2.666666666666667,-1.666666666666667,6
ST-1969,국회3문,14,낮시간,평일,9,가을,1.375,1.625,3.0,-0.25,8
ST-1969,국회3문,14,낮시간,평일,10,가을,1.0,0.9,1.9,0.1,10
ST-1969,국회3문,14,낮시간,평일,11,가을,1.0,1.857142857142857,2.857142857142857,-0.8571428571428571,7
ST-1969,국회3문,14,낮시간,평일,12,겨울,1.0,1.428571428571429,2.428571428571428,-0.4285714285714285,7
ST-1969,국회3문,15,낮시간,주말,2,겨울,2.0,2.0,4.0,0.0,1
ST-1969,국회3문,15,낮시간,주말,3,봄,0.8,3.4,4.2,-2.6,5
ST-1969,국회3문,15,낮시간,주말,4,봄,4.0,3.0,7.0,1.0,3
ST-1969,국회3문,15,낮시간,주말,5,봄,1.75,3.0,4.75,-1.25,4
ST-1969,국회3문,15,낮시간,주말,6,여름,0.75,2.0,2.75,-1.25,4
ST-1969,국회3문,15,낮시간,주말,7,여름,1.0,0.5,1.5,0.5,4
ST-1969,국회3문,15,낮시간,주말,8,여름,2.0,0.6666666666666666,2.666666666666667,1.333333333333333,3
ST-1969,국회3문,15,낮시간,주말,9,가을,4.0,2.5,6.5,1.5,2
ST-1969,국회3문,15,낮시간,주말,10,가을,3.5,3.0,6.5,0.5,4
ST-1969,국회3문,15,낮시간,주말,11,가을,1.25,1.5,2.75,-0.25,4
ST-1969,국회3문,15,낮시간,주말,12,겨울,2.25,0.5,2.75,1.75,4
ST-1969,국회3문,15,낮시간,평일,1,겨울,0.6666666666666666,1.333333333333333,2.0,-0.6666666666666666,3
ST-1969,국회3문,15,낮시간,평일,2,겨울,1.75,0.75,2.5,1.0,4
ST-1969,국회3문,15,낮시간,평일,3,봄,1.222222222222222,1.333333333333333,2.555555555555555,-0.1111111111111111,9
ST-1969,국회3문,15,낮시간,평일,4,봄,1.5,1.875,3.375,-0.375,8
ST-1969,국회3문,15,낮시간,평일,5,봄,1.0,1.25,2.25,-0.25,8
ST-1969,국회3문,15,낮시간,평일,6,여름,1.714285714285714,1.0,2.714285714285714,0.7142857142857143,7
ST-1969,국회3문,15,낮시간,평일,7,여름,1.5,0.5,2.0,1.0,6
ST-1969,국회3문,15,낮시간,평일,8,여름,0.75,0.75,1.5,0.0,4
ST-1969,국회3문,15,낮시간,평일,9,가을,2.090909090909091,0.8181818181818182,2.909090909090909,1.272727272727273,11
ST-1969,국회3문,15,낮시간,평일,10,가을,0.8181818181818182,1.363636363636364,2.181818181818182,-0.5454545454545454,11
ST-1969,국회3문,15,낮시간,평일,11,가을,1.285714285714286,0.8571428571428571,2.142857142857143,0.4285714285714285,7
ST-1969,국회3문,15,낮시간,평일,12,겨울,0.5,1.5,2.0,-1.0,2
ST-1969,국회3문,16,낮시간,주말,1,겨울,1.0,0.0,1.0,1.0,1
ST-1969,국회3문,16,낮시간,주말,2,겨울,4.0,1.5,5.5,2.5,2
ST-1969,국회3문,16,낮시간,주말,3,봄,2.142857142857143,1.571428571428571,3.714285714285714,0.5714285714285714,7
ST-1969,국회3문,16,낮시간,주말,4,봄,2.666666666666667,1.333333333333333,4.0,1.333333333333333,3
ST-1969,국회3문,16,낮시간,주말,5,봄,2.0,2.6,4.6,-0.6,5
