대여소_ID,대여소명,시간대그룹,평균총이용건수,평균예측대여수요,평균예측반납수요,평균예측순유출량,평균예측불균형,이용빈도점수,불균형점수,순유출점수,우선순위기초점수
ST-69, 진주아파트상가 앞,야간,5.814336075205641,3.533508166225007,2.676141577738144,0.8573665884868623,1.295564672422226,0.07207500823522951,0.03552372685301309,0.03726632186565563,0.05049275840842816
ST-62, 롯데캐슬엠파이어 옆,야간,6.249438202247191,3.57586445969699,2.772218025327878,0.8036464343691122,1.138083310509733,0.07907343943381932,0.02846143445506538,0.03490875276089658,0.0499957001077332
ST-1970,KBS 연구동 건너편,야간,4.354901960784313,3.135707972988456,1.848462917342957,1.287245055645498,1.546800533015325,0.04860063611919264,0.0467904639881949,0.05613201965857214,0.04938284397466945
ST-3383,국회의사당 본관 좌측,야간,2.695652173913043,2.160803134245636,0.3466895261952173,1.814113608050419,1.843571358454743,0.0219123145666196,0.06009922839676073,0.07925423592579131,0.0486554643705104
ST-2643, 국회의사당 본관,야간,2.973084886128365,2.324039673762493,0.5898256983118175,1.734213975450676,1.737050621824626,0.02637470081574882,0.05532227841746937,0.07574775109914943,0.04782834191311716
ST-296, 초원아파트 앞,야간,6.928882438316401,3.961607793962777,4.134521679273778,-0.1729138853110015,1.023776922334228,0.09000200871418666,0.02333533491893553,0.00722834872173566,0.04678060719759601
ST-3061, 여의도역2번출구 앞,야간,5.343828715365239,3.262311018782349,2.270829163528182,0.9914818552541671,1.169619345228367,0.06450709904420243,0.02987567608690104,0.04315212049374707,0.04638353415119081
ST-3319,국회박물관,야간,1.854166666666667,2.016999639540734,0.1496235766553282,1.867376062885406,1.867376062885406,0.008377380901466938,0.06116675652259371,0.0815917183851184,0.04413599864664795
ST-63, 미성아파트 A동 앞,야간,5.647326507394767,3.221711636239277,2.621540693037113,0.6001709432021646,1.047717129196174,0.06938873092884668,0.02440893968633883,0.02597900303420392,0.04271486885291499
ST-414, 여의도 마리나선착장 앞,야간,4.842465753424658,3.101669615670001,2.506332535354391,0.5953370803156095,1.267700225364571,0.0564428907202397,0.03427413851926703,0.02576686354977497,0.04144018440575769
ST-424, 증권거래소후문교차로,야간,4.339007092198582,2.690548327303335,1.653431664750159,1.037116662553176,1.16065375635755,0.04834497397163149,0.02947361193558466,0.04515485510158073,0.04015840538320261
ST-51, 국회의사당역 3번출구 옆,야간,5.95985401459854,3.188612858293006,3.027927479281898,0.1606853790111077,0.8795317218750043,0.07441560191130804,0.01686662160408833,0.006691687032590295,0.03785122681267661
ST-45, 국회의원회관,야간,2.022988505747127,1.817528070205093,0.3409754801075443,1.476552590097549,1.543840777231927,0.01109280781435622,0.04665773297472749,0.06443999274338494,0.03598821486431047
ST-2647, 의정관,야간,2.076190476190476,1.701020669240638,0.404853424384731,1.296167244855907,1.359428794478786,0.01194853870289227,0.03838772992121282,0.05652357992072567,0.03143922343378717
ST-50, 국회의사당역 5번출구 옆,야간,5.004126547455296,2.832241877955059,2.594101078423405,0.2381407995316536,0.8022033526378369,0.05904313529322193,0.01339881088936517,0.01009090487576886,0.03099495944818861
ST-2899, KRX한국거래소(1),야간,4.20253164556962,2.532939794678109,1.969447670014853,0.5634921246632563,0.9207904954842623,0.04614982491542292,0.01871688197566944,0.02436931201960162,0.03082054516035727
ST-3377,의원회관 출입구 앞,야간,2.43609022556391,1.702860332115501,0.7264773027594705,0.9763830293560302,1.295638612364525,0.01773737189363225,0.03552704270884557,0.04248949161562512,0.02980366416411616
ST-425, 샛강생태공원방문자센터 앞,야간,4.1875,2.459662694367756,2.250769577509613,0.2088931168581432,1.026917657052441,0.04590804734003881,0.02347618197953395,0.008807337577995953,0.0295151592434283
ST-2813, 여의도 은하아파트,야간,4.592493297587131,2.357132553202559,2.720183459592925,-0.363050906390366,0.7340490594374809,0.05242219092358162,0.01034241398682994,0.01557272475582292,0.02822038691532921
ST-2648, 국회2문,야간,2.389105058365759,1.681592274704804,0.8196834268345354,0.8619088478702687,1.262081630307794,0.01698163562034325,0.03402217117103777,0.03746566400389015,0.02789465551733044
ST-60, 금융감독원 앞,야간,3.529182879377432,2.210930032413532,1.607093158332528,0.6038368740810047,0.9467640077818887,0.03531929865508737,0.01988167085112668,0.02613988651493988,0.0273083651054736
ST-2646, 국회도서관,야간,2.145,1.52599996580865,0.6386191284252523,0.8873808373833976,1.169758676466874,0.01305531039684607,0.02988192443232146,0.03858353078031954,0.02489160008773092
ST-3397,한국산업은행,야간,3.480582524271845,1.889303016402653,1.375809423910695,0.5134935924919578,0.7637100086825198,0.03453758277668854,0.01167256692572533,0.02217507046042846,0.02291907397305124
ST-3318,국회도서관 2문 앞,야간,1.700934579439252,1.256925899318097,0.2916723162084625,0.9652535831096349,1.056316167299423,0.005912708464287692,0.02479456577369758,0.04200106340735778,0.02068312237666567
ST-2645, 국회소통관,야간,1.887323943661972,1.273352962241198,0.6217865014186599,0.6515664608225379,1.065616011640938,0.008910701488433563,0.02521161969803227,0.02823455286377626,0.01929583904734158
ST-3375,여의도성당,야간,2.436363636363637,1.232989888866256,1.493625249149336,-0.2606353602830803,0.76258805628777,0.01774176958914307,0.01162225268045798,0.01107810385767137,0.0139612296793747
ST-1969,국회3문,야간,2.791005291005291,1.653469785005119,1.568180669668191,0.08528911533692787,0.6818134269979763,0.02344602858010556,0.007999893542509103,0.003382837592901509,0.01325493636762617
ST-47, 국민일보 앞,출근시간,35.35168195718654,7.096727065869164,28.8094631729745,-21.71273610710533,21.72658536470527,0.5471705549969508,0.9517581330400737,0.9525275613933051,0.7900769874934708
